statefip,stateName,stateabbrev,area,MSAname,countyfip,township,county_town_name,county_town_BLSname
26,Michigan,MI,33220,"Midland, MI",111,000,Midland County,Midland County
26,Michigan,MI,2600003,Northwest Lower Peninsula of Michigan nonmetropolitan area,113,000,Missaukee County,Missaukee County
26,Michigan,MI,33780,"Monroe, MI",115,000,Monroe County,Monroe County
26,Michigan,MI,24340,"Grand Rapids-Wyoming, MI",117,000,Montcalm County,Montcalm County
26,Michigan,MI,2600002,Northeast Lower Peninsula of Michigan nonmetropolitan area,119,000,Montmorency County,Montmorency County
26,Michigan,MI,34740,"Muskegon, MI",121,000,Muskegon County,Muskegon County
26,Michigan,MI,2600004,Balance of Lower Peninsula of Michigan nonmetropolitan area,123,000,Newaygo County,Newaygo County
26,Michigan,MI,19820,"Detroit-Warren-Dearborn, MI",125,000,Oakland County,Oakland County
26,Michigan,MI,2600004,Balance of Lower Peninsula of Michigan nonmetropolitan area,127,000,Oceana County,Oceana County
26,Michigan,MI,2600002,Northeast Lower Peninsula of Michigan nonmetropolitan area,129,000,Ogemaw County,Ogemaw County
26,Michigan,MI,2600001,Upper Peninsula of Michigan nonmetropolitan area,131,000,Ontonagon County,Ontonagon County
26,Michigan,MI,2600004,Balance of Lower Peninsula of Michigan nonmetropolitan area,133,000,Osceola County,Osceola County
26,Michigan,MI,2600002,Northeast Lower Peninsula of Michigan nonmetropolitan area,135,000,Oscoda County,Oscoda County
26,Michigan,MI,2600002,Northeast Lower Peninsula of Michigan nonmetropolitan area,137,000,Otsego County,Otsego County
26,Michigan,MI,24340,"Grand Rapids-Wyoming, MI",139,000,Ottawa County,Ottawa County
26,Michigan,MI,2600002,Northeast Lower Peninsula of Michigan nonmetropolitan area,141,000,Presque Isle County,Presque Isle County
26,Michigan,MI,2600002,Northeast Lower Peninsula of Michigan nonmetropolitan area,143,000,Roscommon County,Roscommon County
26,Michigan,MI,40980,"Saginaw, MI",145,000,Saginaw County,Saginaw County
26,Michigan,MI,2600004,Balance of Lower Peninsula of Michigan nonmetropolitan area,151,000,Sanilac County,Sanilac County
26,Michigan,MI,2600001,Upper Peninsula of Michigan nonmetropolitan area,153,000,Schoolcraft County,Schoolcraft County
26,Michigan,MI,2600004,Balance of Lower Peninsula of Michigan nonmetropolitan area,155,000,Shiawassee County,Shiawassee County
26,Michigan,MI,19820,"Detroit-Warren-Dearborn, MI",147,000,St. Clair County,St. Clair County
26,Michigan,MI,2600004,Balance of Lower Peninsula of Michigan nonmetropolitan area,149,000,St. Joseph County,St. Joseph County
26,Michigan,MI,2600004,Balance of Lower Peninsula of Michigan nonmetropolitan area,157,000,Tuscola County,Tuscola County
26,Michigan,MI,28020,"Kalamazoo-Portage, MI",159,000,Van Buren County,Van Buren County
26,Michigan,MI,11460,"Ann Arbor, MI",161,000,Washtenaw County,Washtenaw County
26,Michigan,MI,19820,"Detroit-Warren-Dearborn, MI",163,000,Wayne County,Wayne County
26,Michigan,MI,2600003,Northwest Lower Peninsula of Michigan nonmetropolitan area,165,000,Wexford County,Wexford County
27,Minnesota,MN,2700002,Northeast Minnesota nonmetropolitan area,001,000,Aitkin County,Aitkin County
27,Minnesota,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",003,000,Anoka County,Anoka County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,005,000,Becker County,Becker County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,007,000,Beltrami County,Beltrami County
27,Minnesota,MN,41060,"St. Cloud, MN",009,000,Benton County,Benton County
27,Minnesota,MN,2700003,Southwest Minnesota nonmetropolitan area,011,000,Big Stone County,Big Stone County
27,Minnesota,MN,31860,"Mankato-North Mankato, MN",013,000,Blue Earth County,Blue Earth County
27,Minnesota,MN,2700004,Southeast Minnesota nonmetropolitan area,015,000,Brown County,Brown County
27,Minnesota,MN,20260,"Duluth, MN-WI",017,000,Carlton County,Carlton County
27,Minnesota,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",019,000,Carver County,Carver County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,021,000,Cass County,Cass County
27,Minnesota,MN,2700003,Southwest Minnesota nonmetropolitan area,023,000,Chippewa County,Chippewa County
27,Minnesota,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",025,000,Chisago County,Chisago County
27,Minnesota,MN,22020,"Fargo, ND-MN",027,000,Clay County,Clay County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,029,000,Clearwater County,Clearwater County
27,Minnesota,MN,2700002,Northeast Minnesota nonmetropolitan area,031,000,Cook County,Cook County
27,Minnesota,MN,2700003,Southwest Minnesota nonmetropolitan area,033,000,Cottonwood County,Cottonwood County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,035,000,Crow Wing County,Crow Wing County
27,Minnesota,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",037,000,Dakota County,Dakota County
27,Minnesota,MN,40340,"Rochester, MN",039,000,Dodge County,Dodge County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,041,000,Douglas County,Douglas County
27,Minnesota,MN,2700004,Southeast Minnesota nonmetropolitan area,043,000,Faribault County,Faribault County
27,Minnesota,MN,40340,"Rochester, MN",045,000,Fillmore County,Fillmore County
27,Minnesota,MN,2700004,Southeast Minnesota nonmetropolitan area,047,000,Freeborn County,Freeborn County
27,Minnesota,MN,2700004,Southeast Minnesota nonmetropolitan area,049,000,Goodhue County,Goodhue County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,051,000,Grant County,Grant County
27,Minnesota,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",053,000,Hennepin County,Hennepin County
27,Minnesota,MN,29100,"La Crosse-Onalaska, WI-MN",055,000,Houston County,Houston County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,057,000,Hubbard County,Hubbard County
27,Minnesota,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",059,000,Isanti County,Isanti County
27,Minnesota,MN,2700002,Northeast Minnesota nonmetropolitan area,061,000,Itasca County,Itasca County
27,Minnesota,MN,2700003,Southwest Minnesota nonmetropolitan area,063,000,Jackson County,Jackson County
27,Minnesota,MN,2700002,Northeast Minnesota nonmetropolitan area,065,000,Kanabec County,Kanabec County
27,Minnesota,MN,2700003,Southwest Minnesota nonmetropolitan area,067,000,Kandiyohi County,Kandiyohi County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,069,000,Kittson County,Kittson County
27,Minnesota,MN,2700002,Northeast Minnesota nonmetropolitan area,071,000,Koochiching County,Koochiching County
27,Minnesota,MN,2700003,Southwest Minnesota nonmetropolitan area,073,000,Lac Qui Parle County,Lac Qui Parle County
27,Minnesota,MN,2700002,Northeast Minnesota nonmetropolitan area,075,000,Lake County,Lake County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,077,000,Lake of the Woods County,Lake of the Woods County
27,Minnesota,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",079,000,Le Sueur County,Le Sueur County
27,Minnesota,MN,2700003,Southwest Minnesota nonmetropolitan area,081,000,Lincoln County,Lincoln County
27,Minnesota,MN,2700003,Southwest Minnesota nonmetropolitan area,083,000,Lyon County,Lyon County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,087,000,Mahnomen County,Mahnomen County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,089,000,Marshall County,Marshall County
27,Minnesota,MN,2700004,Southeast Minnesota nonmetropolitan area,091,000,Martin County,Martin County
27,Minnesota,MN,2700003,Southwest Minnesota nonmetropolitan area,085,000,McLeod County,McLeod County
27,Minnesota,MN,2700003,Southwest Minnesota nonmetropolitan area,093,000,Meeker County,Meeker County
27,Minnesota,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",095,000,Mille Lacs County,Mille Lacs County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,097,000,Morrison County,Morrison County
27,Minnesota,MN,2700004,Southeast Minnesota nonmetropolitan area,099,000,Mower County,Mower County
27,Minnesota,MN,2700003,Southwest Minnesota nonmetropolitan area,101,000,Murray County,Murray County
27,Minnesota,MN,31860,"Mankato-North Mankato, MN",103,000,Nicollet County,Nicollet County
27,Minnesota,MN,2700003,Southwest Minnesota nonmetropolitan area,105,000,Nobles County,Nobles County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,107,000,Norman County,Norman County
27,Minnesota,MN,40340,"Rochester, MN",109,000,Olmsted County,Olmsted County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,111,000,Otter Tail County,Otter Tail County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,113,000,Pennington County,Pennington County
27,Minnesota,MN,2700002,Northeast Minnesota nonmetropolitan area,115,000,Pine County,Pine County
27,Minnesota,MN,2700003,Southwest Minnesota nonmetropolitan area,117,000,Pipestone County,Pipestone County
27,Minnesota,MN,24220,"Grand Forks, ND-MN",119,000,Polk County,Polk County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,121,000,Pope County,Pope County
27,Minnesota,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",123,000,Ramsey County,Ramsey County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,125,000,Red Lake County,Red Lake County
27,Minnesota,MN,2700003,Southwest Minnesota nonmetropolitan area,127,000,Redwood County,Redwood County
27,Minnesota,MN,2700003,Southwest Minnesota nonmetropolitan area,129,000,Renville County,Renville County
27,Minnesota,MN,2700004,Southeast Minnesota nonmetropolitan area,131,000,Rice County,Rice County
27,Minnesota,MN,2700003,Southwest Minnesota nonmetropolitan area,133,000,Rock County,Rock County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,135,000,Roseau County,Roseau County
27,Minnesota,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",139,000,Scott County,Scott County
27,Minnesota,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",141,000,Sherburne County,Sherburne County
27,Minnesota,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",143,000,Sibley County,Sibley County
27,Minnesota,MN,20260,"Duluth, MN-WI",137,000,St. Louis County,St. Louis County
27,Minnesota,MN,41060,"St. Cloud, MN",145,000,Stearns County,Stearns County
27,Minnesota,MN,2700004,Southeast Minnesota nonmetropolitan area,147,000,Steele County,Steele County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,149,000,Stevens County,Stevens County
27,Minnesota,MN,2700003,Southwest Minnesota nonmetropolitan area,151,000,Swift County,Swift County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,153,000,Todd County,Todd County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,155,000,Traverse County,Traverse County
27,Minnesota,MN,40340,"Rochester, MN",157,000,Wabasha County,Wabasha County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,159,000,Wadena County,Wadena County
27,Minnesota,MN,2700004,Southeast Minnesota nonmetropolitan area,161,000,Waseca County,Waseca County
27,Minnesota,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",163,000,Washington County,Washington County
27,Minnesota,MN,2700004,Southeast Minnesota nonmetropolitan area,165,000,Watonwan County,Watonwan County
27,Minnesota,MN,2700001,Northwest Minnesota nonmetropolitan area,167,000,Wilkin County,Wilkin County
27,Minnesota,MN,2700004,Southeast Minnesota nonmetropolitan area,169,000,Winona County,Winona County
27,Minnesota,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",171,000,Wright County,Wright County
27,Minnesota,MN,2700003,Southwest Minnesota nonmetropolitan area,173,000,Yellow Medicine County,Yellow Medicine County
28,Mississippi,MS,2800004,Southwest Mississippi nonmetropolitan area,001,000,Adams County,Adams County
28,Mississippi,MS,2800001,Northeast Mississippi nonmetropolitan area,003,000,Alcorn County,Alcorn County
28,Mississippi,MS,2800004,Southwest Mississippi nonmetropolitan area,005,000,Amite County,Amite County
28,Mississippi,MS,2800001,Northeast Mississippi nonmetropolitan area,007,000,Attala County,Attala County
28,Mississippi,MS,32820,"Memphis, TN-MS-AR",009,000,Benton County,Benton County
28,Mississippi,MS,2800002,Northwest Mississippi nonmetropolitan area,011,000,Bolivar County,Bolivar County
28,Mississippi,MS,2800001,Northeast Mississippi nonmetropolitan area,013,000,Calhoun County,Calhoun County
28,Mississippi,MS,2800002,Northwest Mississippi nonmetropolitan area,015,000,Carroll County,Carroll County
28,Mississippi,MS,2800001,Northeast Mississippi nonmetropolitan area,017,000,Chickasaw County,Chickasaw County
28,Mississippi,MS,2800001,Northeast Mississippi nonmetropolitan area,019,000,Choctaw County,Choctaw County
28,Mississippi,MS,2800004,Southwest Mississippi nonmetropolitan area,021,000,Claiborne County,Claiborne County
28,Mississippi,MS,2800003,Southeast Mississippi nonmetropolitan area,023,000,Clarke County,Clarke County
28,Mississippi,MS,2800001,Northeast Mississippi nonmetropolitan area,025,000,Clay County,Clay County
28,Mississippi,MS,2800002,Northwest Mississippi nonmetropolitan area,027,000,Coahoma County,Coahoma County
28,Mississippi,MS,27140,"Jackson, MS",029,000,Copiah County,Copiah County
28,Mississippi,MS,2800003,Southeast Mississippi nonmetropolitan area,031,000,Covington County,Covington County
28,Mississippi,MS,32820,"Memphis, TN-MS-AR",033,000,DeSoto County,DeSoto County
28,Mississippi,MS,25620,"Hattiesburg, MS",035,000,Forrest County,Forrest County
28,Mississippi,MS,2800004,Southwest Mississippi nonmetropolitan area,037,000,Franklin County,Franklin County
28,Mississippi,MS,2800003,Southeast Mississippi nonmetropolitan area,039,000,George County,George County
28,Mississippi,MS,2800003,Southeast Mississippi nonmetropolitan area,041,000,Greene County,Greene County
28,Mississippi,MS,2800002,Northwest Mississippi nonmetropolitan area,043,000,Grenada County,Grenada County
28,Mississippi,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",045,000,Hancock County,Hancock County
28,Mississippi,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",047,000,Harrison County,Harrison County
28,Mississippi,MS,27140,"Jackson, MS",049,000,Hinds County,Hinds County
28,Mississippi,MS,2800002,Northwest Mississippi nonmetropolitan area,051,000,Holmes County,Holmes County
28,Mississippi,MS,2800002,Northwest Mississippi nonmetropolitan area,053,000,Humphreys County,Humphreys County
28,Mississippi,MS,2800002,Northwest Mississippi nonmetropolitan area,055,000,Issaquena County,Issaquena County
28,Mississippi,MS,2800001,Northeast Mississippi nonmetropolitan area,057,000,Itawamba County,Itawamba County
28,Mississippi,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",059,000,Jackson County,Jackson County
28,Mississippi,MS,2800003,Southeast Mississippi nonmetropolitan area,061,000,Jasper County,Jasper County
28,Mississippi,MS,2800004,Southwest Mississippi nonmetropolitan area,063,000,Jefferson County,Jefferson County
28,Mississippi,MS,2800003,Southeast Mississippi nonmetropolitan area,065,000,Jefferson Davis County,Jefferson Davis County
28,Mississippi,MS,2800003,Southeast Mississippi nonmetropolitan area,067,000,Jones County,Jones County
28,Mississippi,MS,2800003,Southeast Mississippi nonmetropolitan area,069,000,Kemper County,Kemper County
28,Mississippi,MS,2800001,Northeast Mississippi nonmetropolitan area,071,000,Lafayette County,Lafayette County
28,Mississippi,MS,25620,"Hattiesburg, MS",073,000,Lamar County,Lamar County
28,Mississippi,MS,2800003,Southeast Mississippi nonmetropolitan area,075,000,Lauderdale County,Lauderdale County
28,Mississippi,MS,2800004,Southwest Mississippi nonmetropolitan area,077,000,Lawrence County,Lawrence County
28,Mississippi,MS,2800003,Southeast Mississippi nonmetropolitan area,079,000,Leake County,Leake County
28,Mississippi,MS,2800001,Northeast Mississippi nonmetropolitan area,081,000,Lee County,Lee County
28,Mississippi,MS,2800002,Northwest Mississippi nonmetropolitan area,083,000,Leflore County,Leflore County
28,Mississippi,MS,2800004,Southwest Mississippi nonmetropolitan area,085,000,Lincoln County,Lincoln County
28,Mississippi,MS,2800001,Northeast Mississippi nonmetropolitan area,087,000,Lowndes County,Lowndes County
28,Mississippi,MS,27140,"Jackson, MS",089,000,Madison County,Madison County
28,Mississippi,MS,2800003,Southeast Mississippi nonmetropolitan area,091,000,Marion County,Marion County
28,Mississippi,MS,32820,"Memphis, TN-MS-AR",093,000,Marshall County,Marshall County
28,Mississippi,MS,2800001,Northeast Mississippi nonmetropolitan area,095,000,Monroe County,Monroe County
28,Mississippi,MS,2800002,Northwest Mississippi nonmetropolitan area,097,000,Montgomery County,Montgomery County
28,Mississippi,MS,2800003,Southeast Mississippi nonmetropolitan area,099,000,Neshoba County,Neshoba County
28,Mississippi,MS,2800003,Southeast Mississippi nonmetropolitan area,101,000,Newton County,Newton County
28,Mississippi,MS,2800001,Northeast Mississippi nonmetropolitan area,103,000,Noxubee County,Noxubee County
28,Mississippi,MS,2800001,Northeast Mississippi nonmetropolitan area,105,000,Oktibbeha County,Oktibbeha County
28,Mississippi,MS,2800002,Northwest Mississippi nonmetropolitan area,107,000,Panola County,Panola County
28,Mississippi,MS,2800003,Southeast Mississippi nonmetropolitan area,109,000,Pearl River County,Pearl River County
28,Mississippi,MS,25620,"Hattiesburg, MS",111,000,Perry County,Perry County
28,Mississippi,MS,2800004,Southwest Mississippi nonmetropolitan area,113,000,Pike County,Pike County
28,Mississippi,MS,2800001,Northeast Mississippi nonmetropolitan area,115,000,Pontotoc County,Pontotoc County
28,Mississippi,MS,2800001,Northeast Mississippi nonmetropolitan area,117,000,Prentiss County,Prentiss County
28,Mississippi,MS,2800002,Northwest Mississippi nonmetropolitan area,119,000,Quitman County,Quitman County
28,Mississippi,MS,27140,"Jackson, MS",121,000,Rankin County,Rankin County
28,Mississippi,MS,2800003,Southeast Mississippi nonmetropolitan area,123,000,Scott County,Scott County
28,Mississippi,MS,2800002,Northwest Mississippi nonmetropolitan area,125,000,Sharkey County,Sharkey County
28,Mississippi,MS,27140,"Jackson, MS",127,000,Simpson County,Simpson County
28,Mississippi,MS,2800003,Southeast Mississippi nonmetropolitan area,129,000,Smith County,Smith County
28,Mississippi,MS,2800003,Southeast Mississippi nonmetropolitan area,131,000,Stone County,Stone County
28,Mississippi,MS,2800002,Northwest Mississippi nonmetropolitan area,133,000,Sunflower County,Sunflower County
28,Mississippi,MS,2800002,Northwest Mississippi nonmetropolitan area,135,000,Tallahatchie County,Tallahatchie County
28,Mississippi,MS,32820,"Memphis, TN-MS-AR",137,000,Tate County,Tate County
